11.900000	8.960480133045e-02	8.959402098603e-02	1.347526231742e-06	4.686109007716e-11	2.695094969588e-06	2.695027582368e-06	2.695069882662e-06	1.347578899618e-06
12.000000	9.104406397298e-02	9.103301521740e-02	1.381077059137e-06	4.844229579375e-11	2.762198058631e-06	2.762128397618e-06	2.762172125233e-06	1.381131504162e-06
12.100000	9.249990105812e-02	9.248857872668e-02	1.415273457854e-06	5.006689731133e-11	2.830592329678e-06	2.830520332469e-06	2.830565526578e-06	1.415329728801e-06
12.200000	9.397228229108e-02	9.396068116187e-02	1.450122580474e-06	5.173577225816e-11	2.900292088691e-06	2.900217691620e-06	2.900264392187e-06	1.450180727104e-06
12.300000	9.546116880120e-02	9.544928359588e-02	1.485631477969e-06	5.344980555734e-11	2.971311438416e-06	2.971234576546e-06	2.971282824335e-06	1.485691551037e-06
12.400000	9.696651292615e-02	9.695433831087e-02	1.521807091954e-06	5.520988908642e-11	3.043664262890e-06	3.043584870000e-06	3.043634706581e-06	1.521869143216e-06
12.500000	9.848825799870e-02	9.847578858498e-02	1.558656246807e-06	5.701692132051e-11	3.117364211683e-06	3.117282220262e-06	3.117333688014e-06	1.558720329030e-06
12.600000	1.000263381364e-01	1.000135684822e-01	1.596185641667e-06	5.887180695867e-11	3.192424683898e-06	3.192340025132e-06	3.192393167252e-06	1.596251808635e-06
12.700000	1.015806780346e-01	1.015676026453e-01	1.634401842323e-06	6.077545653363e-11	3.268858811938e-06	3.268771415705e-06	3.268826276211e-06	1.634470148844e-06
12.800000	1.031511927634e-01	1.031378060930e-01	1.673311272991e-06	6.272878600490e-11	3.346679445062e-06	3.346589239922e-06	3.346645863659e-06	1.673381774901e-06
12.900000	1.047377875684e-01	1.047240840208e-01	1.712920207988e-06	6.473271633525e-11	3.425899132743e-06	3.425806045933e-06	3.425864478578e-06	1.712992962159e-06
13.000000	1.063403576770e-01	1.063263316071e-01	1.753234763330e-06	6.678817305068e-11	3.506530107850e-06	3.506434065274e-06	3.506494353340e-06	1.753309827674e-06
13.100000	1.079587881088e-01	1.079444338239e-01	1.794260888235e-06	6.889608578402e-11	3.588584269665e-06	3.588485195892e-06	3.588547386730e-06	1.794338321709e-06
13.200000	1.095929534925e-01	1.095782652536e-01	1.836004356570e-06	7.105738780219e-11	3.672073166765e-06	3.671970985022e-06	3.672035126825e-06	1.836084219179e-06
13.300000	1.112427178885e-01	1.112276899120e-01	1.878470758227e-06	7.327301551757e-11	3.757007979785e-06	3.756902611952e-06	3.756968753760e-06	1.878553111030e-06
13.400000	1.129079346178e-01	1.128925610770e-01	1.921665490460e-06	7.554390798342e-11	3.843399504089e-06	3.843290870694e-06	3.843359062394e-06	1.921750395571e-06
13.500000	1.145884460992e-01	1.145727211256e-01	1.965593749186e-06	7.787100637385e-11	3.931258132356e-06	3.931146152578e-06	3.931216444905e-06	1.965681269776e-06
13.600000	1.162840836925e-01	1.162680013778e-01	2.010260520250e-06	8.025525344853e-11	4.020593837139e-06	4.020478428796e-06	4.020550873340e-06	2.010350720550e-06
13.700000	1.179946675506e-01	1.179782219485e-01	2.055670570698e-06	8.269759300260e-11	4.111416153381e-06	4.111297232937e-06	4.111371882135e-06	2.055763516000e-06
13.800000	1.197200064805e-01	1.197031916083e-01	2.101828440032e-06	8.519896930207e-11	4.203734160946e-06	4.203611643507e-06	4.203688550652e-06	2.101924196690e-06
13.900000	1.214598978128e-01	1.214427076533e-01	2.148738431499e-06	8.776032650527e-11	4.297556467181e-06	4.297430266496e-06	4.297509485730e-06	2.148837066926e-06
14.000000	1.232141272808e-01	1.231965557844e-01	2.196404603394e-06	9.038260807073e-11	4.392891189534e-06	4.392761217993e-06	4.392842804313e-06	2.196506186066e-06
14.100000	1.249824689099e-01	1.249645099966e-01	2.244830760416e-06	9.306675615215e-11	4.489745938258e-06	4.489612106898e-06	4.489696116151e-06	2.244935359866e-06
14.200000	1.267646849180e-01	1.267463324792e-01	2.294020445084e-06	9.581371098096e-11	4.588127799242e-06	4.587990017747e-06	4.588076506627e-06	2.294128131903e-06
14.300000	1.285605256256e-01	1.285417735269e-01	2.343976929219e-06	9.862441023706e-11	4.688043316980e-06	4.687901493686e-06	4.687990519735e-06	2.344087775051e-06
14.400000	1.303697293790e-01	1.303505714619e-01	2.394703205526e-06	1.014997884086e-10	4.789498477728e-06	4.789352519628e-06	4.789444141230e-06	2.394817283066e-06
14.500000	1.321920224848e-01	1.321724525690e-01	2.446201979273e-06	1.044407761411e-10	4.892498692867e-06	4.892348505615e-06	4.892442781996e-06	2.446319362261e-06
14.600000	1.340271191563e-01	1.340071310425e-01	2.498475660099e-06	1.074482995774e-10	4.997048782517e-06	4.996894270435e-06	4.996991261656e-06	2.498596423318e-06
14.700000	1.358747214742e-01	1.358543089460e-01	2.551526353959e-06	1.105232796884e-10	5.103152959420e-06	5.102994025507e-06	5.103093792460e-06	2.551650573225e-06
14.800000	1.377345193593e-01	1.377136761861e-01	2.605355855220e-06	1.136666315960e-10	5.210814813141e-06	5.210651359079e-06	5.210753963482e-06	2.605483607378e-06
14.900000	1.396061905599e-01	1.395849104991e-01	2.659965638935e-06	1.168792638890e-10	5.320037294612e-06	5.319869220776e-06	5.319974725168e-06	2.660097001852e-06
15.000000	1.414894006527e-01	1.414676774528e-01	2.715356853304e-06	1.201620779327e-10	5.430822701048e-06	5.430649906518e-06	5.430758374252e-06	2.715491905859e-06
15.100000	1.433838030592e-01	1.433616304620e-01	2.771530312342e-06	1.235159671738e-10	5.543172661290e-06	5.542995043861e-06	5.543106539096e-06	2.771669134419e-06
15.200000	1.452890390759e-01	1.452664108195e-01	2.828486488768e-06	1.269418164402e-10	5.657088121582e-06	5.656905577776e-06	5.657020165469e-06	2.828629161246e-06
15.300000	1.472047379208e-01	1.471816477422e-01	2.886225507143e-06	1.304405012389e-10	5.772569331834e-06	5.772381756916e-06	5.772499502814e-06	2.886372111884e-06
15.400000	1.491305167949e-01	1.491069584329e-01	2.944747137254e-06	1.340128870510e-10	5.889615832411e-06	5.889423120398e-06	5.889544091032e-06	2.944897757093e-06
15.500000	1.510659809596e-01	1.510419481580e-01	3.004050787786e-06	1.376598286259e-10	6.008226441453e-06	6.008028485137e-06	6.008152747806e-06	3.004205506519e-06
15.600000	1.530107238312e-01	1.529862103411e-01	3.064135500275e-06	1.413821692764e-10	6.128399242801e-06	6.128195933758e-06	6.128323556525e-06	3.064294402645e-06
15.700000	1.549643270901e-01	1.549393266737e-01	3.124999943381e-06	1.451807401743e-10	6.250131574524e-06	6.249922803138e-06	6.250053854815e-06	3.125163115066e-06
15.800000	1.569263608088e-01	1.569008672415e-01	3.186642407473e-06	1.490563596492e-10	6.373420018109e-06	6.373205673584e-06	6.373340223722e-06	3.186809935071e-06
15.900000	1.588963835944e-01	1.588703906686e-01	3.249060799574e-06	1.530098324912e-10	6.498260388327e-06	6.498040358712e-06	6.498178477589e-06	3.249232770587e-06
16.000000	1.608739427503e-01	1.608474442782e-01	3.312252638645e-06	1.570419492584e-10	6.624647723818e-06	6.624421896024e-06	6.624563654630e-06	3.312429141463e-06
16.100000	1.628585744532e-01	1.628315642700e-01	3.376215051253e-06	1.611534855910e-10	6.752576278420e-06	6.752344538244e-06	6.752490008271e-06	3.376396175139e-06
16.200000	1.648498039484e-01	1.648222759154e-01	3.440944767626e-06	1.653452015330e-10	6.882039513281e-06	6.881801745425e-06	6.881950999251e-06	3.441130602697e-06
16.300000	1.668471457618e-01	1.668190937697e-01	3.506438118111e-06	1.696178408625e-10	7.013030089763e-06	7.012786177862e-06	7.012939288535e-06	3.506628755319e-06
