tb	Rb
223.090000	2.711495
223.100000	2.711297
223.110000	2.711099
223.120000	2.710900
223.130000	2.710701
223.140000	2.710501
223.150000	2.710300
223.160000	2.710100
223.170000	2.709898
223.180000	2.709697
223.190000	2.709495
223.200000	2.709292
223.210000	2.709089
223.220000	2.708885
223.230000	2.708681
223.240000	2.708477
223.250000	2.708272
223.260000	2.708066
223.270000	2.707860
223.280000	2.707654
223.290000	2.707447
223.300000	2.707240
223.310000	2.707032
223.320000	2.706824
223.330000	2.706615
223.340000	2.706406
223.350000	2.706196
223.360000	2.705986
223.370000	2.705775
223.380000	2.705564
223.390000	2.705353
223.400000	2.705141
223.410000	2.704928
223.420000	2.704715
223.430000	2.704502
223.440000	2.704288
223.450000	2.704073
223.460000	2.703859
223.470000	2.703643
223.480000	2.703427
223.490000	2.703211
223.500000	2.702994
223.510000	2.702777
223.520000	2.702559
223.530000	2.702341
223.540000	2.702122
223.550000	2.701903
223.560000	2.701684
223.570000	2.701464
223.580000	2.701243
223.590000	2.701022
223.600000	2.700800
223.610000	2.700578
223.620000	2.700356
223.630000	2.700133
223.640000	2.699910
223.650000	2.699686
223.660000	2.699461
223.670000	2.699236
223.680000	2.699011
223.690000	2.698785
223.700000	2.698559
223.710000	2.698332
223.720000	2.698105
223.730000	2.697877
223.740000	2.697649
223.750000	2.697420
223.760000	2.697191
223.770000	2.696961
223.780000	2.696731
223.790000	2.696501
223.800000	2.696270
223.810000	2.696038
223.820000	2.695806
223.830000	2.695573
223.840000	2.695340
223.850000	2.695107
223.860000	2.694873
223.870000	2.694639
223.880000	2.694404
223.890000	2.694168
223.900000	2.693932
223.910000	2.693696
223.920000	2.693459
223.930000	2.693222
223.940000	2.692984
223.950000	2.692746
223.960000	2.692507
223.970000	2.692267
223.980000	2.692028
223.990000	2.691787
224.000000	2.691547
224.010000	2.691305
224.020000	2.691064
224.030000	2.690822
224.040000	2.690579
224.050000	2.690336
224.060000	2.690092
224.070000	2.689848
224.080000	2.689603
224.090000	2.689358
224.100000	2.689113
224.110000	2.688867
224.120000	2.688620
224.130000	2.688373
224.140000	2.688126
224.150000	2.687878
224.160000	2.687629
224.170000	2.687380
224.180000	2.687131
224.190000	2.686881
224.200000	2.686630
224.210000	2.686379
224.220000	2.686128
224.230000	2.685876
224.240000	2.685624
224.250000	2.685371
224.260000	2.685118
224.270000	2.684864
224.280000	2.684609
224.290000	2.684355
224.300000	2.684099
224.310000	2.683844
224.320000	2.683587
224.330000	2.683330
224.340000	2.683073
224.350000	2.682816
224.360000	2.682557
224.370000	2.682299
224.380000	2.682039
224.390000	2.681780
224.400000	2.681520
224.410000	2.681259
224.420000	2.680998
224.430000	2.680736
224.440000	2.680474
224.450000	2.680211
224.460000	2.679948
224.470000	2.679685
224.480000	2.679420
224.490000	2.679156
224.500000	2.678891
224.510000	2.678625
224.520000	2.678359
224.530000	2.678093
224.540000	2.677826
224.550000	2.677558
224.560000	2.677290
224.570000	2.677022
224.580000	2.676753
224.590000	2.676483
224.600000	2.676213
224.610000	2.675943
224.620000	2.675672
224.630000	2.675400
224.640000	2.675128
224.650000	2.674856
224.660000	2.674583
224.670000	2.674310
224.680000	2.674036
224.690000	2.673761
224.700000	2.673487
224.710000	2.673211
224.720000	2.672935
224.730000	2.672659
224.740000	2.672382
224.750000	2.672105
224.760000	2.671827
224.770000	2.671549
224.780000	2.671270
224.790000	2.670991
224.800000	2.670711
224.810000	2.670431
224.820000	2.670150
224.830000	2.669869
224.840000	2.669587
224.850000	2.669305
224.860000	2.669022
224.870000	2.668739
224.880000	2.668455
224.890000	2.668171
224.900000	2.667886
224.910000	2.667601
224.920000	2.667315
224.930000	2.667029
224.940000	2.666742
224.950000	2.666455
224.960000	2.666167
224.970000	2.665879
224.980000	2.665591
224.990000	2.665301
225.000000	2.665012
225.010000	2.664722
225.020000	2.664431
225.030000	2.664140
225.040000	2.663848
225.050000	2.663556
225.060000	2.663264
225.070000	2.662971
225.080000	2.662677
225.090000	2.662383
225.100000	2.662089
225.110000	2.661794
225.120000	2.661498
225.130000	2.661202
225.140000	2.660906
225.150000	2.660609
225.160000	2.660311
225.170000	2.660013
225.180000	2.659715
225.190000	2.659416
225.200000	2.659116
225.210000	2.658816
225.220000	2.658516
225.230000	2.658215
225.240000	2.657913
225.250000	2.657611
225.260000	2.657309
225.270000	2.657006
225.280000	2.656703
225.290000	2.656399
225.300000	2.656094
225.310000	2.655790
225.320000	2.655484
225.330000	2.655178
225.340000	2.654872
225.350000	2.654565
225.360000	2.654258
225.370000	2.653950
225.380000	2.653642
225.390000	2.653333
225.400000	2.653024
225.410000	2.652714
225.420000	2.652404
225.430000	2.652093
225.440000	2.651782
225.450000	2.651470
225.460000	2.651158
225.470000	2.650845
225.480000	2.650532
225.490000	2.650218
225.500000	2.649904
225.510000	2.649589
225.520000	2.649274
225.530000	2.648958
225.540000	2.648642
225.550000	2.648325
225.560000	2.648008
225.570000	2.647691
225.580000	2.647373
225.590000	2.647054
225.600000	2.646735
225.610000	2.646415
225.620000	2.646095
225.630000	2.645775
225.640000	2.645454
225.650000	2.645132
225.660000	2.644810
225.670000	2.644487
225.680000	2.644164
225.690000	2.643841
225.700000	2.643517
225.710000	2.643192
225.720000	2.642868
225.730000	2.642542
225.740000	2.642216
225.750000	2.641890
225.760000	2.641563
225.770000	2.641235
225.780000	2.640908
225.790000	2.640579
225.800000	2.640250
225.810000	2.639921
225.820000	2.639591
225.830000	2.639261
225.840000	2.638930
225.850000	2.638599
225.860000	2.638267
225.870000	2.637935
225.880000	2.637602
225.890000	2.637269
225.900000	2.636935
225.910000	2.636601
225.920000	2.636266
225.930000	2.635931
225.940000	2.635595
225.950000	2.635259
225.960000	2.634922
225.970000	2.634585
225.980000	2.634248
225.990000	2.633910
226.000000	2.633571
226.010000	2.633232
226.020000	2.632892
226.030000	2.632552
226.040000	2.632212
226.050000	2.631871
226.060000	2.631529
226.070000	2.631187
226.080000	2.630845
226.090000	2.630502
226.100000	2.630159
226.110000	2.629815
226.120000	2.629470
226.130000	2.629126
226.140000	2.628780
226.150000	2.628434
226.160000	2.628088
226.170000	2.627741
226.180000	2.627394
226.190000	2.627046
226.200000	2.626698
226.210000	2.626350
226.220000	2.626000
226.230000	2.625651
226.240000	2.625301
226.250000	2.624950
226.260000	2.624599
226.270000	2.624247
226.280000	2.623895
226.290000	2.623543
226.300000	2.623190
226.310000	2.622836
226.320000	2.622482
226.330000	2.622128
226.340000	2.621773
226.350000	2.621418
226.360000	2.621062
226.370000	2.620706
226.380000	2.620349
226.390000	2.619991
226.400000	2.619634
226.410000	2.619275
226.420000	2.618917
226.430000	2.618558
226.440000	2.618198
226.450000	2.617838
226.460000	2.617477
226.470000	2.617116
226.480000	2.616755
226.490000	2.616393
226.500000	2.616030
226.510000	2.615667
226.520000	2.615304
226.530000	2.614940
226.540000	2.614576
226.550000	2.614211
226.560000	2.613845
226.570000	2.613480
226.580000	2.613113
226.590000	2.612747
226.600000	2.612379
226.610000	2.612012
226.620000	2.611644
226.630000	2.611275
226.640000	2.610906
226.650000	2.610536
226.660000	2.610166
226.670000	2.609796
226.680000	2.609425
226.690000	2.609054
226.700000	2.608682
226.710000	2.608310
226.720000	2.607937
226.730000	2.607563
226.740000	2.607190
226.750000	2.606816
226.760000	2.606441
226.770000	2.606066
226.780000	2.605690
226.790000	2.605314
226.800000	2.604938
226.810000	2.604561
226.820000	2.604183
226.830000	2.603806
226.840000	2.603427
226.850000	2.603048
226.860000	2.602669
226.870000	2.602289
226.880000	2.601909
226.890000	2.601529
226.900000	2.601148
226.910000	2.600766
226.920000	2.600384
226.930000	2.600002
226.940000	2.599619
226.950000	2.599235
226.960000	2.598851
226.970000	2.598467
226.980000	2.598082
226.990000	2.597697
227.000000	2.597312
227.010000	2.596925
227.020000	2.596539
227.030000	2.596152
227.040000	2.595764
227.050000	2.595377
227.060000	2.594988
227.070000	2.594599
227.080000	2.594210
227.090000	2.593820
227.100000	2.593430
227.110000	2.593040
227.120000	2.592649
227.130000	2.592257
227.140000	2.591865
227.150000	2.591473
227.160000	2.591080
227.170000	2.590687
227.180000	2.590293
227.190000	2.589899
227.200000	2.589504
227.210000	2.589109
227.220000	2.588713
227.230000	2.588317
227.240000	2.587921
227.250000	2.587524
227.260000	2.587127
227.270000	2.586729
227.280000	2.586331
227.290000	2.585932
227.300000	2.585533
227.310000	2.585134
227.320000	2.584734
227.330000	2.584334
227.340000	2.583933
227.350000	2.583531
227.360000	2.583130
227.370000	2.582728
227.380000	2.582325
227.390000	2.581922
227.400000	2.581519
227.410000	2.581115
227.420000	2.580711
227.430000	2.580306
227.440000	2.579901
227.450000	2.579495
227.460000	2.579089
227.470000	2.578683
227.480000	2.578276
227.490000	2.577868
227.500000	2.577461
227.510000	2.577053
227.520000	2.576644
227.530000	2.576235
227.540000	2.575825
227.550000	2.575416
227.560000	2.575005
227.570000	2.574595
227.580000	2.574183
227.590000	2.573772
227.600000	2.573360
227.610000	2.572947
227.620000	2.572535
227.630000	2.572121
227.640000	2.571708
227.650000	2.571293
227.660000	2.570879
227.670000	2.570464
227.680000	2.570049
227.690000	2.569633
227.700000	2.569217
227.710000	2.568800
227.720000	2.568383
227.730000	2.567965
227.740000	2.567548
227.750000	2.567129
227.760000	2.566711
227.770000	2.566292
227.780000	2.565872
227.790000	2.565452
227.800000	2.565032
227.810000	2.564611
227.820000	2.564190
227.830000	2.563768
227.840000	2.563346
227.850000	2.562924
227.860000	2.562501
227.870000	2.562078
227.880000	2.561654
227.890000	2.561230
227.900000	2.560806
227.910000	2.560381
227.920000	2.559956
227.930000	2.559530
227.940000	2.559104
227.950000	2.558678
227.960000	2.558251
227.970000	2.557824
227.980000	2.557396
227.990000	2.556968
228.000000	2.556539
228.010000	2.556111
228.020000	2.555681
228.030000	2.555252
228.040000	2.554822
228.050000	2.554391
228.060000	2.553961
228.070000	2.553529
228.080000	2.553098
228.090000	2.552666
228.100000	2.552233
228.110000	2.551801
228.120000	2.551368
228.130000	2.550934
228.140000	2.550500
228.150000	2.550066
228.160000	2.549631
228.170000	2.549196
228.180000	2.548761
228.190000	2.548325
228.200000	2.547888
228.210000	2.547452
228.220000	2.547015
228.230000	2.546577
228.240000	2.546140
228.250000	2.545702
228.260000	2.545263
228.270000	2.544824
228.280000	2.544385
228.290000	2.543945
228.300000	2.543505
228.310000	2.543065
228.320000	2.542624
228.330000	2.542183
228.340000	2.541741
228.350000	2.541300
228.360000	2.540857
228.370000	2.540415
228.380000	2.539972
228.390000	2.539528
228.400000	2.539085
228.410000	2.538641
228.420000	2.538196
228.430000	2.537751
228.440000	2.537306
228.450000	2.536860
228.460000	2.536415
228.470000	2.535968
228.480000	2.535522
228.490000	2.535075
228.500000	2.534627
228.510000	2.534180
228.520000	2.533732
228.530000	2.533283
228.540000	2.532834
228.550000	2.532385
228.560000	2.531936
228.570000	2.531486
228.580000	2.531036
228.590000	2.530585
228.600000	2.530134
228.610000	2.529683
228.620000	2.529231
228.630000	2.528779
228.640000	2.528327
228.650000	2.527875
228.660000	2.527422
228.670000	2.526968
228.680000	2.526515
228.690000	2.526061
228.700000	2.525606
228.710000	2.525152
228.720000	2.524697
228.730000	2.524241
228.740000	2.523785
228.750000	2.523329
228.760000	2.522873
228.770000	2.522416
228.780000	2.521959
228.790000	2.521502
228.800000	2.521044
228.810000	2.520586
228.820000	2.520128
228.830000	2.519669
228.840000	2.519210
228.850000	2.518751
228.860000	2.518291
228.870000	2.517831
228.880000	2.517371
228.890000	2.516910
228.900000	2.516449
228.910000	2.515988
228.920000	2.515526
228.930000	2.515064
228.940000	2.514602
228.950000	2.514139
228.960000	2.513676
228.970000	2.513213
228.980000	2.512750
228.990000	2.512286
229.000000	2.511822
229.010000	2.511357
229.020000	2.510893
229.030000	2.510427
229.040000	2.509962
229.050000	2.509496
229.060000	2.509030
229.070000	2.508564
229.080000	2.508097
229.090000	2.507631
229.100000	2.507163
229.110000	2.506696
229.120000	2.506228
229.130000	2.505760
229.140000	2.505291
229.150000	2.504823
229.160000	2.504354
229.170000	2.503884
229.180000	2.503415
229.190000	2.502945
229.200000	2.502475
229.210000	2.502004
229.220000	2.501534
229.230000	2.501062
229.240000	2.500591
229.250000	2.500119
229.260000	2.499648
229.270000	2.499175
229.280000	2.498703
229.290000	2.498230
229.300000	2.497757
229.310000	2.497284
229.320000	2.496810
229.330000	2.496336
229.340000	2.495862
229.350000	2.495388
229.360000	2.494913
229.370000	2.494438
229.380000	2.493963
229.390000	2.493487
229.400000	2.493011
229.410000	2.492535
229.420000	2.492059
229.430000	2.491582
229.440000	2.491105
229.450000	2.490628
229.460000	2.490151
229.470000	2.489673
229.480000	2.489195
229.490000	2.488717
229.500000	2.488239
229.510000	2.487760
229.520000	2.487281
229.530000	2.486802
229.540000	2.486322
229.550000	2.485843
229.560000	2.485363
229.570000	2.484882
229.580000	2.484402
229.590000	2.483921
229.600000	2.483440
229.610000	2.482959
229.620000	2.482478
229.630000	2.481996
229.640000	2.481514
229.650000	2.481032
229.660000	2.480549
229.670000	2.480067
229.680000	2.479584
229.690000	2.479101
229.700000	2.478617
229.710000	2.478134
229.720000	2.477650
229.730000	2.477166
229.740000	2.476681
229.750000	2.476197
229.760000	2.475712
229.770000	2.475227
229.780000	2.474742
229.790000	2.474256
229.800000	2.473771
229.810000	2.473285
229.820000	2.472799
229.830000	2.472312
229.840000	2.471826
229.850000	2.471339
229.860000	2.470852
229.870000	2.470365
229.880000	2.469877
229.890000	2.469390
229.900000	2.468902
229.910000	2.468414
229.920000	2.467926
229.930000	2.467437
229.940000	2.466949
229.950000	2.466460
229.960000	2.465971
229.970000	2.465481
229.980000	2.464992
229.990000	2.464502
230.000000	2.464012
230.010000	2.463522
230.020000	2.463032
230.030000	2.462541
230.040000	2.462051
230.050000	2.461560
230.060000	2.461069
230.070000	2.460578
230.080000	2.460086
230.090000	2.459595
230.100000	2.459103
230.110000	2.458611
230.120000	2.458119
230.130000	2.457626
230.140000	2.457134
230.150000	2.456641
230.160000	2.456148
230.170000	2.455655
230.180000	2.455162
230.190000	2.454668
230.200000	2.454175
230.210000	2.453681
230.220000	2.453187
230.230000	2.452693
230.240000	2.452199
230.250000	2.451704
230.260000	2.451210
230.270000	2.450715
230.280000	2.450220
230.290000	2.449725
230.300000	2.449230
230.310000	2.448734
230.320000	2.448239
230.330000	2.447743
230.340000	2.447247
230.350000	2.446751
230.360000	2.446255
230.370000	2.445759
230.380000	2.445262
230.390000	2.444766
230.400000	2.444269
230.410000	2.443772
230.420000	2.443275
230.430000	2.442778
230.440000	2.442280
230.450000	2.441783
230.460000	2.441285
230.470000	2.440788
230.480000	2.440290
230.490000	2.439792
230.500000	2.439294
230.510000	2.438795
230.520000	2.438297
230.530000	2.437798
230.540000	2.437300
230.550000	2.436801
230.560000	2.436302
230.570000	2.435803
230.580000	2.435304
230.590000	2.434805
230.600000	2.434305
230.610000	2.433806
230.620000	2.433306
230.630000	2.432806
230.640000	2.432306
230.650000	2.431807
230.660000	2.431306
230.670000	2.430806
230.680000	2.430306
230.690000	2.429806
230.700000	2.429305
230.710000	2.428805
230.720000	2.428304
230.730000	2.427803
230.740000	2.427302
230.750000	2.426801
230.760000	2.426300
230.770000	2.425799
230.780000	2.425298
230.790000	2.424796
230.800000	2.424295
230.810000	2.423793
230.820000	2.423292
230.830000	2.422790
230.840000	2.422288
230.850000	2.421786
230.860000	2.421285
230.870000	2.420783
230.880000	2.420280
230.890000	2.419778
230.900000	2.419276
230.910000	2.418774
230.920000	2.418271
230.930000	2.417769
230.940000	2.417266
230.950000	2.416764
230.960000	2.416261
230.970000	2.415758
230.980000	2.415255
230.990000	2.414753
231.000000	2.414250
231.010000	2.413747
231.020000	2.413244
231.030000	2.412741
231.040000	2.412237
231.050000	2.411734
231.060000	2.411231
231.070000	2.410728
231.080000	2.410224
231.090000	2.409721
231.100000	2.409218
231.110000	2.408714
231.120000	2.408211
231.130000	2.407707
231.140000	2.407204
231.150000	2.406700
231.160000	2.406196
231.170000	2.405693
231.180000	2.405189
231.190000	2.404685
231.200000	2.404181
231.210000	2.403677
231.220000	2.403174
231.230000	2.402670
231.240000	2.402166
231.250000	2.401662
231.260000	2.401158
231.270000	2.400654
231.280000	2.400150
231.290000	2.399646
231.300000	2.399142
231.310000	2.398638
231.320000	2.398134
231.330000	2.397630
231.340000	2.397126
231.350000	2.396622
231.360000	2.396118
231.370000	2.395614
231.380000	2.395110
231.390000	2.394606
231.400000	2.394102
231.410000	2.393598
231.420000	2.393094
231.430000	2.392590
231.440000	2.392086
231.450000	2.391582
231.460000	2.391078
231.470000	2.390574
231.480000	2.390070
231.490000	2.389566
231.500000	2.389062
231.510000	2.388558
231.520000	2.388054
231.530000	2.387550
231.540000	2.387046
231.550000	2.386542
231.560000	2.386038
231.570000	2.385535
231.580000	2.385031
231.590000	2.384527
