tb	Rc
309.800000	2.249913
309.810000	2.249860
309.820000	2.249807
309.830000	2.249755
309.840000	2.249702
309.850000	2.249650
309.860000	2.249597
309.870000	2.249545
309.880000	2.249492
309.890000	2.249440
309.900000	2.249388
309.910000	2.249336
309.920000	2.249283
309.930000	2.249231
309.940000	2.249179
309.950000	2.249127
309.960000	2.249075
309.970000	2.249023
309.980000	2.248971
309.990000	2.248919
310.000000	2.248868
310.010000	2.248816
310.020000	2.248764
310.030000	2.248713
310.040000	2.248661
310.050000	2.248610
310.060000	2.248558
310.070000	2.248507
310.080000	2.248455
310.090000	2.248404
310.100000	2.248353
310.110000	2.248301
310.120000	2.248250
310.130000	2.248199
310.140000	2.248148
310.150000	2.248097
310.160000	2.248046
310.170000	2.247995
310.180000	2.247944
310.190000	2.247893
310.200000	2.247842
310.210000	2.247792
310.220000	2.247741
310.230000	2.247690
310.240000	2.247640
310.250000	2.247589
310.260000	2.247539
310.270000	2.247488
310.280000	2.247438
310.290000	2.247387
310.300000	2.247337
310.310000	2.247287
310.320000	2.247237
310.330000	2.247186
310.340000	2.247136
310.350000	2.247086
310.360000	2.247036
310.370000	2.246986
310.380000	2.246936
310.390000	2.246886
310.400000	2.246837
310.410000	2.246787
310.420000	2.246737
310.430000	2.246687
310.440000	2.246638
310.450000	2.246588
310.460000	2.246539
310.470000	2.246489
310.480000	2.246440
310.490000	2.246390
310.500000	2.246341
310.510000	2.246292
310.520000	2.246243
310.530000	2.246193
310.540000	2.246144
310.550000	2.246095
310.560000	2.246046
310.570000	2.245997
310.580000	2.245948
310.590000	2.245899
310.600000	2.245850
310.610000	2.245801
310.620000	2.245753
310.630000	2.245704
310.640000	2.245655
310.650000	2.245607
310.660000	2.245558
310.670000	2.245510
310.680000	2.245461
310.690000	2.245413
310.700000	2.245364
310.710000	2.245316
310.720000	2.245268
310.730000	2.245219
310.740000	2.245171
310.750000	2.245123
310.760000	2.245075
310.770000	2.245027
310.780000	2.244979
310.790000	2.244931
310.800000	2.244883
310.810000	2.244835
310.820000	2.244787
310.830000	2.244740
310.840000	2.244692
310.850000	2.244644
310.860000	2.244597
310.870000	2.244549
310.880000	2.244502
310.890000	2.244454
310.900000	2.244407
310.910000	2.244359
310.920000	2.244312
310.930000	2.244265
310.940000	2.244217
310.950000	2.244170
310.960000	2.244123
310.970000	2.244076
310.980000	2.244029
310.990000	2.243982
311.000000	2.243935
311.010000	2.243888
311.020000	2.243841
311.030000	2.243794
311.040000	2.243748
311.050000	2.243701
311.060000	2.243654
311.070000	2.243608
311.080000	2.243561
311.090000	2.243515
311.100000	2.243468
311.110000	2.243422
311.120000	2.243375
311.130000	2.243329
311.140000	2.243283
311.150000	2.243236
311.160000	2.243190
311.170000	2.243144
311.180000	2.243098
311.190000	2.243052
311.200000	2.243006
311.210000	2.242960
311.220000	2.242914
311.230000	2.242868
311.240000	2.242822
311.250000	2.242776
311.260000	2.242731
311.270000	2.242685
311.280000	2.242639
311.290000	2.242594
311.300000	2.242548
311.310000	2.242503
311.320000	2.242457
311.330000	2.242412
311.340000	2.242366
311.350000	2.242321
311.360000	2.242276
311.370000	2.242230
311.380000	2.242185
311.390000	2.242140
311.400000	2.242095
311.410000	2.242050
311.420000	2.242005
311.430000	2.241960
311.440000	2.241915
311.450000	2.241870
311.460000	2.241825
311.470000	2.241781
311.480000	2.241736
311.490000	2.241691
311.500000	2.241647
311.510000	2.241602
311.520000	2.241557
311.530000	2.241513
311.540000	2.241468
311.550000	2.241424
311.560000	2.241380
311.570000	2.241335
311.580000	2.241291
311.590000	2.241247
311.600000	2.241203
311.610000	2.241159
311.620000	2.241115
311.630000	2.241070
311.640000	2.241026
311.650000	2.240983
311.660000	2.240939
311.670000	2.240895
311.680000	2.240851
311.690000	2.240807
311.700000	2.240763
311.710000	2.240720
311.720000	2.240676
311.730000	2.240633
311.740000	2.240589
311.750000	2.240545
311.760000	2.240502
311.770000	2.240459
311.780000	2.240415
311.790000	2.240372
311.800000	2.240329
311.810000	2.240285
311.820000	2.240242
311.830000	2.240199
311.840000	2.240156
311.850000	2.240113
311.860000	2.240070
311.870000	2.240027
311.880000	2.239984
311.890000	2.239941
311.900000	2.239898
311.910000	2.239856
311.920000	2.239813
311.930000	2.239770
311.940000	2.239728
311.950000	2.239685
311.960000	2.239642
311.970000	2.239600
311.980000	2.239557
311.990000	2.239515
312.000000	2.239473
312.010000	2.239430
312.020000	2.239388
312.030000	2.239346
312.040000	2.239303
312.050000	2.239261
312.060000	2.239219
312.070000	2.239177
312.080000	2.239135
312.090000	2.239093
312.100000	2.239051
312.110000	2.239009
312.120000	2.238967
312.130000	2.238926
312.140000	2.238884
312.150000	2.238842
312.160000	2.238800
312.170000	2.238759
312.180000	2.238717
312.190000	2.238676
312.200000	2.238634
312.210000	2.238593
312.220000	2.238551
312.230000	2.238510
312.240000	2.238469
312.250000	2.238427
312.260000	2.238386
312.270000	2.238345
312.280000	2.238304
312.290000	2.238263
312.300000	2.238222
312.310000	2.238181
312.320000	2.238140
312.330000	2.238099
312.340000	2.238058
312.350000	2.238017
312.360000	2.237976
312.370000	2.237936
312.380000	2.237895
312.390000	2.237854
312.400000	2.237814
312.410000	2.237773
312.420000	2.237732
312.430000	2.237692
312.440000	2.237651
312.450000	2.237611
312.460000	2.237571
312.470000	2.237530
312.480000	2.237490
312.490000	2.237450
312.500000	2.237410
312.510000	2.237370
312.520000	2.237329
312.530000	2.237289
312.540000	2.237249
312.550000	2.237209
312.560000	2.237169
312.570000	2.237130
312.580000	2.237090
312.590000	2.237050
312.600000	2.237010
312.610000	2.236970
312.620000	2.236931
312.630000	2.236891
312.640000	2.236851
312.650000	2.236812
312.660000	2.236772
312.670000	2.236733
312.680000	2.236694
312.690000	2.236654
312.700000	2.236615
312.710000	2.236576
312.720000	2.236536
312.730000	2.236497
312.740000	2.236458
312.750000	2.236419
312.760000	2.236380
312.770000	2.236341
312.780000	2.236302
312.790000	2.236263
312.800000	2.236224
312.810000	2.236185
312.820000	2.236146
312.830000	2.236107
312.840000	2.236069
312.850000	2.236030
312.860000	2.235991
312.870000	2.235953
312.880000	2.235914
312.890000	2.235876
312.900000	2.235837
312.910000	2.235799
312.920000	2.235760
312.930000	2.235722
312.940000	2.235684
312.950000	2.235645
312.960000	2.235607
312.970000	2.235569
312.980000	2.235531
312.990000	2.235493
313.000000	2.235454
313.010000	2.235416
313.020000	2.235378
313.030000	2.235341
313.040000	2.235303
313.050000	2.235265
313.060000	2.235227
313.070000	2.235189
313.080000	2.235151
313.090000	2.235114
313.100000	2.235076
313.110000	2.235038
313.120000	2.235001
313.130000	2.234963
313.140000	2.234926
313.150000	2.234888
313.160000	2.234851
313.170000	2.234814
313.180000	2.234776
313.190000	2.234739
313.200000	2.234702
313.210000	2.234665
313.220000	2.234627
313.230000	2.234590
313.240000	2.234553
313.250000	2.234516
313.260000	2.234479
313.270000	2.234442
313.280000	2.234405
313.290000	2.234369
313.300000	2.234332
313.310000	2.234295
313.320000	2.234258
313.330000	2.234221
313.340000	2.234185
313.350000	2.234148
313.360000	2.234112
313.370000	2.234075
313.380000	2.234039
313.390000	2.234002
313.400000	2.233966
313.410000	2.233929
313.420000	2.233893
313.430000	2.233857
313.440000	2.233820
313.450000	2.233784
313.460000	2.233748
313.470000	2.233712
313.480000	2.233676
313.490000	2.233640
313.500000	2.233604
313.510000	2.233568
313.520000	2.233532
313.530000	2.233496
313.540000	2.233460
313.550000	2.233424
313.560000	2.233388
313.570000	2.233353
313.580000	2.233317
313.590000	2.233281
313.600000	2.233246
313.610000	2.233210
313.620000	2.233175
313.630000	2.233139
313.640000	2.233104
313.650000	2.233068
313.660000	2.233033
313.670000	2.232997
313.680000	2.232962
313.690000	2.232927
313.700000	2.232892
313.710000	2.232857
313.720000	2.232821
313.730000	2.232786
313.740000	2.232751
313.750000	2.232716
313.760000	2.232681
313.770000	2.232646
313.780000	2.232611
313.790000	2.232577
313.800000	2.232542
313.810000	2.232507
313.820000	2.232472
313.830000	2.232437
313.840000	2.232403
313.850000	2.232368
313.860000	2.232334
313.870000	2.232299
313.880000	2.232265
313.890000	2.232230
313.900000	2.232196
313.910000	2.232161
313.920000	2.232127
313.930000	2.232093
313.940000	2.232058
313.950000	2.232024
313.960000	2.231990
313.970000	2.231956
313.980000	2.231922
313.990000	2.231888
314.000000	2.231853
314.010000	2.231819
314.020000	2.231786
314.030000	2.231752
314.040000	2.231718
314.050000	2.231684
314.060000	2.231650
314.070000	2.231616
314.080000	2.231583
314.090000	2.231549
314.100000	2.231515
314.110000	2.231482
314.120000	2.231448
314.130000	2.231415
314.140000	2.231381
314.150000	2.231348
314.160000	2.231314
314.170000	2.231281
314.180000	2.231247
314.190000	2.231214
314.200000	2.231181
314.210000	2.231148
314.220000	2.231114
314.230000	2.231081
314.240000	2.231048
314.250000	2.231015
314.260000	2.230982
314.270000	2.230949
314.280000	2.230916
314.290000	2.230883
314.300000	2.230850
314.310000	2.230817
314.320000	2.230785
314.330000	2.230752
314.340000	2.230719
314.350000	2.230686
314.360000	2.230654
314.370000	2.230621
314.380000	2.230589
314.390000	2.230556
314.400000	2.230524
314.410000	2.230491
314.420000	2.230459
314.430000	2.230426
314.440000	2.230394
314.450000	2.230362
314.460000	2.230329
314.470000	2.230297
314.480000	2.230265
314.490000	2.230233
314.500000	2.230201
314.510000	2.230168
314.520000	2.230136
314.530000	2.230104
314.540000	2.230072
314.550000	2.230040
314.560000	2.230009
314.570000	2.229977
314.580000	2.229945
314.590000	2.229913
314.600000	2.229881
314.610000	2.229850
314.620000	2.229818
314.630000	2.229786
314.640000	2.229755
314.650000	2.229723
314.660000	2.229692
314.670000	2.229660
314.680000	2.229629
314.690000	2.229597
314.700000	2.229566
314.710000	2.229534
314.720000	2.229503
314.730000	2.229472
314.740000	2.229441
314.750000	2.229409
314.760000	2.229378
314.770000	2.229347
314.780000	2.229316
314.790000	2.229285
314.800000	2.229254
314.810000	2.229223
314.820000	2.229192
314.830000	2.229161
314.840000	2.229130
314.850000	2.229099
314.860000	2.229069
314.870000	2.229038
314.880000	2.229007
314.890000	2.228976
314.900000	2.228946
314.910000	2.228915
314.920000	2.228885
314.930000	2.228854
314.940000	2.228823
314.950000	2.228793
314.960000	2.228763
314.970000	2.228732
314.980000	2.228702
314.990000	2.228671
315.000000	2.228641
315.010000	2.228611
315.020000	2.228581
315.030000	2.228551
315.040000	2.228520
315.050000	2.228490
315.060000	2.228460
315.070000	2.228430
315.080000	2.228400
315.090000	2.228370
315.100000	2.228340
315.110000	2.228310
315.120000	2.228280
315.130000	2.228251
315.140000	2.228221
315.150000	2.228191
315.160000	2.228161
315.170000	2.228132
315.180000	2.228102
315.190000	2.228072
315.200000	2.228043
315.210000	2.228013
315.220000	2.227984
315.230000	2.227954
315.240000	2.227925
315.250000	2.227895
315.260000	2.227866
315.270000	2.227837
315.280000	2.227807
315.290000	2.227778
315.300000	2.227749
315.310000	2.227720
315.320000	2.227691
315.330000	2.227662
315.340000	2.227632
315.350000	2.227603
315.360000	2.227574
315.370000	2.227545
315.380000	2.227516
315.390000	2.227488
315.400000	2.227459
315.410000	2.227430
315.420000	2.227401
315.430000	2.227372
315.440000	2.227343
315.450000	2.227315
315.460000	2.227286
315.470000	2.227257
315.480000	2.227229
315.490000	2.227200
315.500000	2.227172
315.510000	2.227143
315.520000	2.227115
315.530000	2.227086
315.540000	2.227058
315.550000	2.227030
315.560000	2.227001
315.570000	2.226973
315.580000	2.226945
315.590000	2.226917
315.600000	2.226888
315.610000	2.226860
315.620000	2.226832
315.630000	2.226804
315.640000	2.226776
315.650000	2.226748
315.660000	2.226720
315.670000	2.226692
315.680000	2.226664
315.690000	2.226636
315.700000	2.226608
315.710000	2.226581
315.720000	2.226553
315.730000	2.226525
315.740000	2.226497
315.750000	2.226470
315.760000	2.226442
315.770000	2.226414
315.780000	2.226387
315.790000	2.226359
315.800000	2.226332
315.810000	2.226304
315.820000	2.226277
315.830000	2.226250
315.840000	2.226222
315.850000	2.226195
315.860000	2.226167
315.870000	2.226140
315.880000	2.226113
315.890000	2.226086
315.900000	2.226059
315.910000	2.226031
315.920000	2.226004
315.930000	2.225977
315.940000	2.225950
315.950000	2.225923
315.960000	2.225896
315.970000	2.225869
315.980000	2.225842
315.990000	2.225816
316.000000	2.225789
316.010000	2.225762
316.020000	2.225735
316.030000	2.225708
316.040000	2.225682
316.050000	2.225655
316.060000	2.225628
316.070000	2.225602
316.080000	2.225575
316.090000	2.225549
316.100000	2.225522
316.110000	2.225496
316.120000	2.225469
316.130000	2.225443
316.140000	2.225416
316.150000	2.225390
316.160000	2.225364
316.170000	2.225338
316.180000	2.225311
316.190000	2.225285
316.200000	2.225259
316.210000	2.225233
316.220000	2.225207
316.230000	2.225181
316.240000	2.225154
316.250000	2.225128
316.260000	2.225102
316.270000	2.225077
316.280000	2.225051
316.290000	2.225025
316.300000	2.224999
316.310000	2.224973
316.320000	2.224947
316.330000	2.224921
316.340000	2.224896
316.350000	2.224870
316.360000	2.224844
316.370000	2.224819
316.380000	2.224793
316.390000	2.224768
316.400000	2.224742
316.410000	2.224717
316.420000	2.224691
316.430000	2.224666
316.440000	2.224640
316.450000	2.224615
316.460000	2.224589
316.470000	2.224564
316.480000	2.224539
316.490000	2.224514
316.500000	2.224488
316.510000	2.224463
316.520000	2.224438
316.530000	2.224413
316.540000	2.224388
316.550000	2.224363
316.560000	2.224338
316.570000	2.224313
316.580000	2.224288
316.590000	2.224263
316.600000	2.224238
316.610000	2.224213
316.620000	2.224188
316.630000	2.224163
316.640000	2.224139
316.650000	2.224114
316.660000	2.224089
316.670000	2.224064
316.680000	2.224040
316.690000	2.224015
316.700000	2.223991
316.710000	2.223966
316.720000	2.223942
316.730000	2.223917
316.740000	2.223893
316.750000	2.223868
316.760000	2.223844
316.770000	2.223819
316.780000	2.223795
316.790000	2.223771
316.800000	2.223746
316.810000	2.223722
316.820000	2.223698
316.830000	2.223674
316.840000	2.223650
316.850000	2.223625
316.860000	2.223601
316.870000	2.223577
316.880000	2.223553
316.890000	2.223529
316.900000	2.223505
316.910000	2.223481
316.920000	2.223457
316.930000	2.223434
316.940000	2.223410
316.950000	2.223386
316.960000	2.223362
316.970000	2.223338
316.980000	2.223315
316.990000	2.223291
317.000000	2.223267
317.010000	2.223244
317.020000	2.223220
317.030000	2.223196
317.040000	2.223173
317.050000	2.223149
317.060000	2.223126
317.070000	2.223102
317.080000	2.223079
317.090000	2.223055
317.100000	2.223032
317.110000	2.223009
317.120000	2.222985
317.130000	2.222962
317.140000	2.222939
317.150000	2.222916
317.160000	2.222893
317.170000	2.222869
317.180000	2.222846
317.190000	2.222823
317.200000	2.222800
317.210000	2.222777
317.220000	2.222754
317.230000	2.222731
317.240000	2.222708
317.250000	2.222685
317.260000	2.222662
317.270000	2.222639
317.280000	2.222617
317.290000	2.222594
317.300000	2.222571
317.310000	2.222548
317.320000	2.222525
317.330000	2.222503
317.340000	2.222480
317.350000	2.222458
317.360000	2.222435
317.370000	2.222412
317.380000	2.222390
317.390000	2.222367
317.400000	2.222345
317.410000	2.222322
317.420000	2.222300
317.430000	2.222278
317.440000	2.222255
317.450000	2.222233
317.460000	2.222211
317.470000	2.222188
317.480000	2.222166
317.490000	2.222144
317.500000	2.222122
317.510000	2.222099
317.520000	2.222077
317.530000	2.222055
317.540000	2.222033
317.550000	2.222011
317.560000	2.221989
317.570000	2.221967
317.580000	2.221945
317.590000	2.221923
317.600000	2.221901
317.610000	2.221879
317.620000	2.221857
317.630000	2.221836
317.640000	2.221814
317.650000	2.221792
317.660000	2.221770
317.670000	2.221749
317.680000	2.221727
317.690000	2.221705
317.700000	2.221684
317.710000	2.221662
317.720000	2.221641
317.730000	2.221619
317.740000	2.221597
317.750000	2.221576
317.760000	2.221555
317.770000	2.221533
317.780000	2.221512
317.790000	2.221490
317.800000	2.221469
317.810000	2.221448
317.820000	2.221426
317.830000	2.221405
317.840000	2.221384
317.850000	2.221363
317.860000	2.221342
317.870000	2.221320
317.880000	2.221299
317.890000	2.221278
317.900000	2.221257
317.910000	2.221236
317.920000	2.221215
317.930000	2.221194
317.940000	2.221173
317.950000	2.221152
317.960000	2.221131
317.970000	2.221110
317.980000	2.221090
317.990000	2.221069
318.000000	2.221048
318.010000	2.221027
318.020000	2.221006
318.030000	2.220986
318.040000	2.220965
318.050000	2.220944
318.060000	2.220924
318.070000	2.220903
318.080000	2.220883
318.090000	2.220862
318.100000	2.220842
318.110000	2.220821
318.120000	2.220801
318.130000	2.220780
318.140000	2.220760
318.150000	2.220739
318.160000	2.220719
318.170000	2.220699
318.180000	2.220678
318.190000	2.220658
318.200000	2.220638
318.210000	2.220618
318.220000	2.220598
318.230000	2.220577
318.240000	2.220557
318.250000	2.220537
318.260000	2.220517
318.270000	2.220497
318.280000	2.220477
318.290000	2.220457
318.300000	2.220437
